match_id,player_id,team_id,jersey_number,position_name,is_starting_xi
3857298,3709,4885,18,Right Center Back,1
3857298,6383,4885,5,Right Center Midfield,1
3857298,6393,4885,19,Left Center Forward,1
3857298,8108,4885,1,Goalkeeper,1
3857298,9286,4885,25,Center Back,0
3857298,9859,4885,6,,0
3857298,12259,4885,3,,0
3857298,12325,4885,17,Left Wing Back,1
3857298,16555,4885,15,,0
3857298,17033,4885,20,Left Center Midfield,1
3857298,23615,4885,14,,0
3857298,28616,4885,8,Center Defensive Midfield,0
3857298,30519,4885,4,Left Center Back,1
3857298,31029,4885,21,Center Defensive Midfield,1
3857298,33602,4885,2,Right Wing Back,0
3857298,35658,4885,22,,0
3857298,43891,4885,24,,0
3857298,44225,4885,11,Left Center Midfield,0
3857298,45047,4885,26,Right Wing Back,1
3857298,52091,4885,16,,0
3857298,136305,4885,13,,0
3857298,136306,4885,7,,0
3857298,147563,4885,12,,0
3857298,3193,780,10,Right Center Midfield,1
3857298,4272,780,17,Right Wing,0
3857298,5204,780,8,Right Wing,1
3857298,5205,780,1,,0
3857298,5206,780,4,Right Center Back,1
3857298,5207,780,7,Center Forward,1
3857298,5209,780,5,Left Back,1
3857298,5214,780,14,Left Center Midfield,0
3857298,5218,780,9,,0
3857298,7005,780,20,Right Back,1
3857298,9927,780,18,Center Defensive Midfield,1
3857298,10868,780,21,,0
3857298,11184,780,25,Left Center Midfield,1
3857298,12041,780,11,Left Wing,1
3857298,12169,780,6,Left Defensive Midfield,0
3857298,13621,780,13,Left Center Back,1
3857298,16028,780,2,,0
3857298,18360,780,15,Center Defensive Midfield,0
3857298,18866,780,12,,0
3857298,20016,780,3,,0
3857298,32975,780,22,Goalkeeper,1
3857298,34639,780,16,,0
3857298,38803,780,26,Center Forward,0
3857298,40874,780,23,,0
3857298,143854,780,24,,0
3857285,2941,787,18,Left Wing,1
3857285,3404,787,21,Right Back,1
3857285,3436,787,5,Center Attacking Midfield,1
3857285,3675,787,12,,0
3857285,3684,787,8,Right Defensive Midfield,1
3857285,4506,787,6,Left Defensive Midfield,1
3857285,5675,787,3,Right Center Back,1
3857285,7379,787,16,Goalkeeper,1
3857285,8553,787,22,Left Back,1
3857285,8870,787,23,,0
3857285,10603,787,25,,0
3857285,13314,787,19,,0
3857285,15970,787,4,Left Center Back,1
3857285,17456,787,1,,0
3857285,20611,787,9,Center Forward,1
3857285,20758,787,15,Right Wing,1
3857285,21026,787,26,Right Center Midfield,0
3857285,31751,787,11,,0
3857285,32915,787,14,Left Back,0
3857285,34893,787,24,,0
3857285,39595,787,2,,0
3857285,50497,787,7,Right Wing,0
3857285,50498,787,17,,0
3857285,80484,787,13,,0
3857285,88123,787,20,Center Forward,0
3857285,312414,787,10,,0
3857285,2988,941,10,Right Center Forward,0
3857285,3264,941,18,Right Center Forward,1
3857285,3306,941,5,Left Center Back,1
3857285,3311,941,17,Left Wing Back,1
3857285,3669,941,4,Center Back,1
3857285,4318,941,14,Right Center Forward,0
3857285,6994,941,15,Right Center Forward,0
3857285,7745,941,11,Right Defensive Midfield,1
3857285,7787,941,6,,0
3857285,7829,941,19,,0
3857285,7838,941,1,,0
3857285,7891,941,20,Right Defensive Midfield,0
3857285,8069,941,3,Right Center Back,1
3857285,8118,941,21,Left Defensive Midfield,1
3857285,8124,941,16,,0
3857285,8125,941,22,Right Wing Back,1
3857285,8259,941,7,Left Center Forward,1
3857285,8326,941,23,Goalkeeper,1
3857285,16185,941,13,,0
3857285,20033,941,9,,0
3857285,20750,941,8,Center Attacking Midfield,1
3857285,21547,941,12,,0
3857285,21809,941,2,,0
3857285,21879,941,24,,0
