event_id,match_id,period,minute,team_id,player_id,position_name,outcome_name,is_complete,loc_x,loc_y
a52a2532-e812-46bc-bc67-a45169baed8d,3857277,2,65,788,23774,Left Center Midfield,Incomplete,0,69.7,23.4
d95bbc11-2d42-4cdc-83d8-6bcc14a40f42,3857277,2,66,788,46258,Right Center Midfield,Complete,1,35.1,62.3
ddf6add7-c87f-44bd-8701-608b5b70db9d,3857277,2,81,785,12625,Left Back,Complete,1,91.8,9.6
4014f57d-cfe5-4cd9-8652-ae4e9dc2c025,3857277,2,84,788,5237,Right Midfield,Complete,1,74.6,65.9
e2082e3f-a62d-43ee-9e02-1e345c8ac7e8,3857277,2,84,788,149714,Left Midfield,Incomplete,0,110.8,16.4
23250fa1-a3cf-49ca-9054-4b5551b915a8,3857277,2,86,788,31295,Left Back,Complete,1,56.5,6.5
29408f5a-6ad1-41c3-8861-301400e29d6e,3857273,1,5,907,4934,Center Defensive Midfield,Complete,1,44.1,55.8
a9a94fab-13cd-4096-9d9f-8fee6468b226,3857273,1,8,797,23874,Right Midfield,Complete,1,91.4,78.7
597a46cc-2bb4-4b62-bcbc-1b032c498440,3857273,1,8,907,34794,Left Wing Back,Incomplete,0,74.7,2.1
002e32ae-3ed1-43df-9bf3-240e1f69b876,3857273,1,13,797,124167,Left Defensive Midfield,Incomplete,0,31.5,29.9
169665a8-d8b2-449d-9428-8eaf14f8f1c8,3857273,1,14,907,34794,Left Wing Back,Incomplete,0,82.2,2.3
38a602dd-c58a-4052-bfcb-b8a52281dc15,3857273,1,19,907,34794,Left Wing Back,Incomplete,0,17.0,2.5
0e8c7952-81ae-4fec-8be0-4f01c64c517c,3857273,1,23,907,34794,Left Wing Back,Incomplete,0,91.0,1.4
23ca3e4d-387a-4ae5-a7bb-d3678335ed6a,3857273,1,25,907,34794,Left Wing Back,Complete,1,17.2,1.0
2c0c82bc-e661-4099-a291-4402bc4f9ff8,3857273,1,28,797,5235,Right Back,Incomplete,0,46.7,76.1
3858e1a9-b788-4f8c-a1ff-4027762c7193,3857273,1,31,907,3517,Right Center Midfield,Incomplete,0,89.9,76.1
df34eec3-f47f-4b6f-8ee7-4bd2c8ca1836,3857273,1,35,797,124167,Left Defensive Midfield,Complete,1,67.8,57.7
01f264d6-a30d-4e8d-ad65-c2b641d17245,3857273,1,36,907,34794,Left Wing Back,Incomplete,0,116.8,18.3
52710898-30e0-4cda-81a1-46e41b489e92,3857273,1,38,907,4934,Center Defensive Midfield,Complete,1,61.4,35.0
aaf9c580-ee71-49a6-b8ab-ad99e8fb528b,3857273,2,50,907,3517,Right Center Midfield,Incomplete,0,92.9,29.9
1d676d19-6e2d-4b71-942d-808e1436033f,3857273,2,55,797,23874,Right Midfield,Incomplete,0,107.0,66.9
873066ed-cf85-4440-b9c5-d59ca6ac881c,3857273,2,61,907,11252,Left Midfield,Incomplete,0,105.3,9.2
6eea4b84-8a22-474f-8619-46e728775d9f,3857273,2,63,907,29377,Right Midfield,Complete,1,92.4,64.8
a131d32b-6755-40a2-b5c4-942400c396c1,3857273,2,63,797,5230,Left Midfield,Incomplete,0,21.5,15.5
7e3b5334-ced7-4c4a-9e34-f2d390b427fd,3857273,2,63,907,29377,Right Midfield,Incomplete,0,100.1,60.7
93eeb9e8-0f90-4f61-b9a5-064af4bf66d1,3857273,2,65,907,3517,Left Defensive Midfield,Incomplete,0,78.8,77.6
a02c1587-795c-4cbc-923c-b16f5da7b7b8,3857273,2,66,797,5228,Right Center Back,Incomplete,0,11.4,13.8
79f1a344-205b-441a-ad15-b93c251ae5f4,3857273,2,71,907,6399,Right Center Forward,Incomplete,0,32.1,78.7
0f62e780-7e99-4822-abd7-a6d5cf03110e,3857273,2,80,907,6399,Right Center Forward,Complete,1,69.8,26.5
b67949b7-7d87-42dd-b725-b1c67f98f0f0,3857273,2,89,907,3086,Left Back,Complete,1,59.1,20.9
b50c0c87-8b09-4725-89ab-83e0db5bfe92,3857273,2,90,797,124161,Left Midfield,Complete,1,115.1,57.7
cfca8353-9558-4b6d-8a9e-707be343ecdd,3857273,2,92,797,5239,Right Midfield,Complete,1,34.7,55.8
375211be-176e-49a4-8b55-69be554df03a,3857273,2,95,797,5226,Center Forward,Incomplete,0,105.7,75.7
404a554d-fbf6-4d29-a7aa-17b6887fde38,3857275,1,4,777,3196,Center Forward,Incomplete,0,87.0,15.4
3bc16bf9-94d5-41a0-b795-d9335abe1f40,3857275,1,15,777,44955,Left Defensive Midfield,Complete,1,67.5,75.4
5887f2b7-69f5-4ed2-b81c-2343e6a79d71,3857275,1,17,771,22097,Center Forward,Complete,1,87.4,10.5
3cb43ea1-7dae-4271-a932-9e1c967b94da,3857275,1,22,771,7345,Left Wing,Incomplete,0,97.2,4.7
c23d3943-4f7c-4d46-90e1-b698659e7907,3857275,1,32,777,102816,Left Attacking Midfield,Incomplete,0,76.1,5.7
d3789689-6ad3-49d3-a0e9-b4c8e79eac43,3857275,1,35,771,11990,Right Center Midfield,Incomplete,0,65.5,61.9
b577040f-c31e-40fb-bb8a-a6b34ee137fa,3857275,1,40,771,8217,Right Wing,Complete,1,73.3,57.1
88910694-d89c-4aec-983f-f60afd0926fe,3857275,1,43,771,7439,Right Back,Complete,1,71.5,74.2
6a17724a-7697-4724-838b-38827a784ecf,3857275,1,43,771,24778,Left Back,Complete,1,76.9,27.4
38b08f6f-4ce8-4a22-87b8-be6e2de88f97,3857275,2,46,771,22097,Center Forward,Complete,1,38.7,8.4
f08cab65-5604-4ea4-b716-79d0a700ce5e,3857275,2,49,771,24778,Left Back,Incomplete,0,44.8,7.0
ebf6b6eb-677a-450b-bf8f-bb7154c1e059,3857275,2,53,777,105944,Right Wing Back,Complete,1,61.9,65.7
85b6a169-9c7c-4d42-838c-a0987a9a2e17,3857275,2,66,771,3026,Left Center Midfield,Incomplete,0,97.9,3.5
96c8bed5-a436-462c-9d58-93a6ba073c93,3857275,2,67,777,44955,Left Defensive Midfield,Incomplete,0,112.2,22.8
465e0ce6-7419-4743-8abb-e39401eb8abd,3857275,2,71,771,22097,Center Forward,Incomplete,0,104.9,64.2
019adff3-2e68-45d3-ba38-e201b2e52109,3857275,2,71,777,3767,Right Defensive Midfield,Complete,1,54.6,25.9
1a0234ff-667f-4479-9b72-6f65f0b36853,3857275,2,85,771,5477,Right Wing,Incomplete,0,64.3,60.6
779994da-3e7b-43bf-a0ec-55044ce5d3ad,3857275,2,86,771,5477,Right Wing,Incomplete,0,112.5,72.4
845e593f-6fb3-4128-82cc-a48af89b0d91,3857275,2,88,771,3009,Left Wing,Complete,1,109.9,10.0
155c2f2a-7180-4412-bf78-e1277c75d856,3857275,2,88,771,3009,Left Wing,Complete,1,116.3,23.2
4790b13a-b39d-40bd-a514-fffd904a1ed7,3857275,2,92,771,17592,Right Center Back,Complete,1,66.9,52.1
0fe8de69-8b04-4f55-a795-e352cec4a323,3857275,2,102,777,30681,Left Wing Back,Incomplete,0,45.0,10.5
6b2dca7c-3743-46d0-8483-f5aee6f3e00e,3857261,1,5,768,3532,Right Center Midfield,Incomplete,0,67.5,34.8
93ada5b6-14b1-47b0-95c0-ab70b452bd73,3857261,1,7,768,10955,Center Forward,Incomplete,0,87.9,66.0
5bd9a9ea-85f4-4217-92f2-8358da146df9,3857261,1,25,768,3318,Left Wing,Incomplete,0,109.1,8.6
1e72fcc2-af2a-498f-867d-5ceb133dd7a6,3857261,1,30,768,30714,Left Center Midfield,Incomplete,0,89.7,21.9
dbd08473-deca-4995-8d07-0b1a01ffe6d6,3857261,1,37,768,30714,Left Center Midfield,Complete,1,106.5,55.9
35486d19-a170-48a2-a0e7-2f8287ee9ea7,3857261,1,38,907,6399,Right Wing,Incomplete,0,90.0,60.4
27027623-1b60-40c4-aff9-025a8eaf736a,3857261,1,38,768,3318,Left Wing,Complete,1,89.7,18.1
054d9bea-a050-4445-8b0d-fe57d4c767f7,3857261,1,39,768,4354,Right Wing,Complete,1,56.2,44.3
c34988d8-c0d8-4ba3-a803-6ea23d6de8d9,3857261,1,39,768,4354,Right Wing,Complete,1,75.2,43.0
a6fc2ba3-d570-4351-84bc-e9fc959243f3,3857261,1,44,768,30714,Left Center Midfield,Incomplete,0,116.2,24.4
afad221f-b021-43c6-8363-d3ca640f12f4,3857261,1,45,768,3318,Left Wing,Complete,1,56.2,17.8
3d563ca0-2e93-436f-8074-f9379d60b902,3857261,2,45,768,3318,Right Wing,Incomplete,0,33.9,56.4
34910653-6d16-4662-91cc-4f7bb18f4c26,3857261,2,50,907,3086,Left Back,Incomplete,0,22.8,6.0
8e5ea01a-e468-4704-9c5d-13bbbd40afe4,3857261,2,53,768,3318,Right Wing,Incomplete,0,57.6,70.0
ec4f45f3-391f-4587-903c-25ea6c19152a,3857261,2,53,768,3532,Right Center Midfield,Incomplete,0,62.5,71.7
87fcee3d-44a9-45f1-bab3-2c6dbfd51c4e,3857261,2,59,907,3517,Center Attacking Midfield,Incomplete,0,50.6,57.4
228785e4-ba0b-4d67-9464-0c8ab0978918,3857261,2,67,768,3318,Right Wing,Complete,1,112.9,55.4
317feecc-25a6-4da1-8899-2bacd4773a67,3857261,2,74,907,29377,Right Wing,Incomplete,0,81.7,72.5
4587751c-95f9-48e0-ad62-c44ae7b34a36,3857261,2,75,907,29377,Right Wing,Incomplete,0,104.6,75.2
64fc179b-eff2-4bcc-9421-185a880807eb,3857261,2,75,768,30714,Left Center Midfield,Complete,1,27.8,8.3
cabbd2dc-0135-432a-86f4-d6f2fc7c63c9,3857261,2,83,907,4774,Left Back,Complete,1,74.5,6.0
dbf16dca-536a-4a25-bef9-406efd714fb2,3857261,2,84,768,9638,Left Wing,Complete,1,57.3,3.6
e1398b09-4100-4873-be00-45ca4d8ad7b9,3857261,2,85,768,3616,Center Forward,Incomplete,0,69.5,50.4
652cbc16-d6b1-46d8-b369-bc45a4f4352c,3857261,2,93,768,9638,Left Wing,Complete,1,105.1,63.4
84b471b2-6438-4862-836a-1d365b7e90c1,3857290,1,2,773,5545,Center Forward,Incomplete,0,88.3,28.2
b16fd26a-a6c8-4809-813b-3bc1a5b5fd07,3857290,1,7,2722,7426,Right Center Back,Complete,1,15.4,77.3
d18191a8-74f2-41e2-b18e-8869cdd2f757,3857290,1,9,2722,30016,Left Center Midfield,Complete,1,27.7,5.4
6a1872ea-ba7a-4405-986f-01129d0c5b2b,3857290,1,23,2722,4935,Right Wing,Complete,1,102.9,51.7
18ce2e8b-d027-4002-a31e-2756f019c5f9,3857290,1,23,2722,4935,Right Wing,Complete,1,102.6,41.9
1ac8d3fa-10f1-430a-a124-b32ec34cd008,3857290,1,31,2722,4935,Right Wing,Incomplete,0,89.3,78.3
9fea5ca7-c362-4201-8f7e-270b701f0d24,3857290,2,56,2722,3499,Center Forward,Complete,1,116.9,56.7
ba3a6f35-40a6-4c2e-bf7b-4f568aba85d7,3857290,2,77,2722,7472,Left Center Back,Complete,1,57.6,57.5
69909f60-cb17-4f80-8a6b-cf1654ad0fa3,3857290,2,78,2722,3639,Left Wing,Complete,1,56.7,2.0
946e7aa1-0ee0-4e48-b383-63ee88218913,3857290,2,79,773,30401,Left Wing,Complete,1,46.2,4.7
d9febd08-287b-4c6f-a5ea-6e9ff922f629,3857290,2,82,2722,3141,Right Center Midfield,Complete,1,25.6,40.5
cae7a054-9f6c-4ce6-90fd-b07f40a78769,3857290,2,84,2722,3639,Left Wing,Incomplete,0,99.0,1.5
779013e4-1a78-4f66-980b-3981afd67b20,3857290,2,93,2722,11174,Center Forward,Complete,1,86.2,32.4
4fc6ebc7-5be0-46ef-bf24-c20ba795b008,3857298,1,5,780,12041,Left Wing,Complete,1,79.3,0.9
e43de18d-95d9-4bf1-b2ae-870058b0d795,3857298,1,5,780,12041,Left Wing,Complete,1,107.7,19.6
dd2f16d7-64de-42a6-a561-4ea8b10723cf,3857298,1,17,4885,17033,Left Center Midfield,Complete,1,23.1,34.7
379fdb97-deae-4aef-b6d4-162e0b70bbe8,3857298,1,20,4885,2989,Center Back,Complete,1,2.4,15.3
d6ff92cb-92da-4bb2-b347-20615371ee0f,3857298,1,30,4885,45047,Right Wing Back,Complete,1,28.8,75.1
fdc93c0b-ebd1-4179-b772-84070157b7a5,3857298,1,31,4885,17033,Left Center Midfield,Complete,1,50.6,32.6
7dfc3dfc-7a95-4eb5-bb74-0da8aef4e03c,3857298,1,34,4885,17033,Left Center Midfield,Complete,1,35.0,56.7
8722a6a4-8a8d-4636-b668-eda62c0ce33b,3857298,1,43,4885,17033,Left Center Midfield,Complete,1,39.4,50.5
41eb5413-3931-4e92-bde6-12dd846daa69,3857298,1,43,4885,17033,Left Center Midfield,Complete,1,40.4,54.9
aa2993db-67ad-49d6-b857-14dc6204ecd3,3857298,2,50,4885,17033,Left Center Midfield,Complete,1,84.9,20.5
3f070d6f-af4a-4c28-a245-9441d3baea28,3857298,2,50,4885,45047,Right Wing Back,Complete,1,98.7,74.2
8ce46b7c-51d6-447e-b824-1ef6fe76001e,3857298,2,51,780,7005,Right Back,Incomplete,0,99.0,62.1
899a96ac-1887-4dce-b01a-c8b32e67c45a,3857298,2,53,780,13621,Left Center Back,Complete,1,45.8,13.5
0b4b5452-df1f-46b7-bb83-9fcb0d0d88cd,3857298,2,54,4885,17033,Left Center Midfield,Complete,1,38.5,22.1
a44a29ee-8a27-49d0-a24b-8d2e2a3bd676,3857298,2,59,4885,12325,Left Wing Back,Incomplete,0,11.9,3.1
16223a86-ef88-45df-8c81-4aed724a8798,3857298,2,60,780,3193,Right Center Midfield,Incomplete,0,104.4,70.7
d231c2d4-c594-44aa-b40d-2784afe35d3a,3857298,2,66,780,3193,Right Center Midfield,Incomplete,0,44.2,65.4
253450ca-21e8-48a3-9f97-bf532ef051a5,3857298,2,67,780,5207,Center Forward,Incomplete,0,60.4,5.9
d97d1d75-5b7d-42b0-9f23-c7703b0bfdf3,3857298,2,76,4885,3450,Left Center Midfield,Incomplete,0,76.0,65.8
92327a53-995c-4365-b199-327e688b9c6c,3857298,2,81,4885,44225,Right Center Forward,Incomplete,0,88.2,19.9
a29b784b-8fa7-4ede-b97d-b612d088c0a1,3857298,2,82,780,5214,Right Defensive Midfield,Complete,1,40.1,63.7
e313d85b-952d-4690-bf66-56b9f68054d1,3857298,2,83,780,12041,Right Wing,Incomplete,0,92.2,61.5
cbd2de53-f831-4aa1-bd26-c60a276d17fb,3857298,2,95,780,5204,Left Center Midfield,Incomplete,0,93.8,6.2
7520f304-7d0d-4d24-ba5b-fdef4541e30d,3857298,2,96,780,12169,Right Center Midfield,Incomplete,0,108.7,18.9
e7d27088-17fc-484e-aa55-dde8f7d3869e,3857298,2,99,4885,28616,Left Center Midfield,Complete,1,46.4,18.9
2cb5e21f-9adc-4880-890b-4b8c9282d779,3857298,2,99,4885,6393,Center Forward,Complete,1,106.1,35.1
9048ad48-e96f-4172-a9c2-537cb4c86679,3857285,1,2,787,20758,Right Wing,Incomplete,0,108.5,17.3
adf1c871-481f-4510-bf6d-56a05a7534c8,3857285,1,3,941,8125,Right Wing Back,Incomplete,0,100.2,78.0
ccd06092-482a-454b-a6f9-e89bfbf7958e,3857285,1,11,941,3264,Right Center Forward,Complete,1,92.0,62.7
558f3f41-54fe-46a8-87df-f00399bfc881,3857285,1,18,941,8118,Left Defensive Midfield,Complete,1,108.6,29.7
95d5e8da-62e9-4649-89c4-5c049550fd76,3857285,1,18,941,8118,Left Defensive Midfield,Complete,1,106.8,32.0
4f15209c-57c7-47b3-bf27-813dd13d9630,3857285,1,18,941,8118,Left Defensive Midfield,Complete,1,108.7,29.1
5439aff7-09b9-4344-b430-8d32547c23e4,3857285,1,18,941,8118,Left Defensive Midfield,Incomplete,0,108.7,30.9
1d6f2d08-8f0f-4462-b027-b2bbb1ace374,3857285,1,20,941,7745,Right Defensive Midfield,Incomplete,0,53.9,76.0
f4da9d37-d9f0-4240-9d9d-bebf560846ef,3857285,1,23,941,7745,Right Defensive Midfield,Incomplete,0,101.2,74.2
2ab83105-945e-4f5b-a42b-fef0f53ee441,3857285,1,24,787,2941,Left Wing,Complete,1,104.5,18.1
493fc4a2-01a8-4b7a-8e7e-ee9661424d16,3857285,2,47,787,20611,Center Forward,Incomplete,0,97.3,48.4
9645c462-ab54-4c71-be76-abb15d0b901a,3857285,2,48,787,15970,Left Center Back,Complete,1,10.9,1.4
908f678d-df6a-49a3-9782-cb0ea7921732,3857285,2,68,787,3684,Right Center Midfield,Complete,1,54.3,39.3
845dd6c8-b48c-4f9a-a948-24fcaa2e0601,3857285,2,72,941,8125,Right Wing Back,Incomplete,0,96.6,60.6
877bdfb2-65c5-4cf1-819b-0d6fb436c0b0,3857285,2,78,941,2988,Left Center Forward,Incomplete,0,99.4,17.5
aed788eb-8534-405c-91b1-f3700d1e18f2,3857285,2,85,787,2941,Left Wing,Complete,1,95.5,10.0
4d764870-a7aa-4f98-be0a-292856f255c4,3857285,2,87,941,2988,Left Center Forward,Complete,1,77.5,57.4
c14de061-c98a-4efe-aeb9-3882a84f2cb0,3857285,2,87,941,8118,Left Defensive Midfield,Complete,1,78.1,5.7
e4c9e757-1444-46fe-8dfa-3faf368cab5f,3857282,1,18,907,3517,Right Center Midfield,Complete,1,20.6,13.9
4b1e5ac8-d242-49aa-ab7d-32a2af71989e,3857282,1,38,907,11252,Left Center Forward,Incomplete,0,67.4,4.7
13d20c15-8e68-42be-9bb3-7c76df1a74a2,3857282,1,40,1839,8246,Left Wing,Complete,1,108.3,20.5
e2a37d79-641e-42e0-acb7-c739f743e370,3857282,1,41,907,3086,Left Center Back,Complete,1,50.7,27.8
5ebacc29-45d7-4e1f-bb9d-cfa712c59d30,3857282,1,42,907,4934,Center Defensive Midfield,Complete,1,68.7,37.4
583fb46d-2e61-4ce1-a58f-deb3c407df4e,3857282,2,46,1839,12751,Center Defensive Midfield,Complete,1,51.8,44.7
c75eb677-1404-4444-8c82-e397ce6a6dab,3857282,2,46,907,4934,Center Defensive Midfield,Incomplete,0,102.1,74.5
c01b1b54-9c8d-49e1-ba1c-c847053e5839,3857282,2,48,907,3517,Right Center Midfield,Complete,1,111.1,73.6
4630bbb6-f027-4273-928e-7129b682196a,3857282,2,48,907,3517,Right Center Midfield,Complete,1,114.3,67.5
df2ee526-1901-4f61-9f88-7ead0577c295,3857282,2,48,907,3517,Right Center Midfield,Incomplete,0,114.6,67.9
a5507383-2d1e-4210-91d2-e9a5c3c40553,3857282,2,53,907,34794,Left Wing Back,Incomplete,0,98.6,13.2
ff502f8c-b574-499e-a912-26f2bd563fe4,3857282,2,71,1839,24243,Right Center Midfield,Complete,1,56.0,76.5
b24df02a-53b4-484f-9623-2430add2ac36,3857282,2,83,1839,24243,Right Center Midfield,Incomplete,0,87.5,77.0
8895ba1f-11e8-41b2-bff3-2231d63da9f3,3857282,2,84,907,29377,Right Midfield,Incomplete,0,97.5,66.4
5d127c31-ef43-42fc-9920-17fd2076f92d,3857282,2,85,907,3517,Right Defensive Midfield,Incomplete,0,32.6,66.0
bb46c5dd-d249-4edf-9eba-5799cc1214ae,3857282,2,90,1839,24243,Right Center Midfield,Incomplete,0,82.5,59.1
3df1620e-c3fb-4246-99ec-72e0ec4a87e8,3857282,2,96,907,50528,Left Midfield,Incomplete,0,71.9,7.8
ffcfe60d-71bc-48b8-909c-436c38c398ea,3857282,2,96,1839,8246,Left Wing,Incomplete,0,63.4,55.4
604a2105-8121-44b8-8691-1fe0eba8cf34,3857297,1,0,789,5668,Left Center Forward,Incomplete,0,84.5,40.7
99e50ff0-3dc2-4b05-a2f7-b9322023dc28,3857297,1,6,799,5187,Left Wing,Complete,1,54.8,35.9
4dddb4cb-4e9d-45d8-8531-fe74bdad6e1a,3857297,1,10,799,51099,Right Wing,Complete,1,39.5,79.0
73965ce0-a1e4-453e-8221-45c54a0b3564,3857297,1,12,799,5713,Right Defensive Midfield,Complete,1,75.1,51.8
6c63e541-ce11-40a8-b3fa-2c1409f56c10,3857297,1,18,789,5660,Right Midfield,Incomplete,0,107.3,0.5
d7c1eb35-edda-4114-abbd-494981fcd8b6,3857297,1,26,799,51710,Right Back,Complete,1,28.1,58.4
ab9b8550-2c31-4418-96e2-eba733ce4b66,3857297,1,27,799,5187,Left Wing,Incomplete,0,79.6,2.8
7883754f-63dd-47c8-91f8-e289210d81ca,3857297,1,38,789,5668,Center Forward,Complete,1,112.7,41.7
715dab06-fa85-4c2d-b3c1-3e447096fa35,3857297,1,49,799,5191,Left Back,Complete,1,92.2,22.3
18547105-c614-4010-b022-f16366b249d2,3857297,2,59,799,5187,Left Wing,Complete,1,81.4,3.6
f5fa11c6-e89a-499d-9be7-68eccb916250,3857297,2,60,799,51469,Center Forward,Incomplete,0,110.0,52.0
aa29807e-447a-488a-8650-51aa719d1024,3857297,2,62,799,5713,Right Defensive Midfield,Complete,1,20.4,53.2
8c82c96c-9c34-4815-bbc2-034f4ba97c38,3857297,2,65,789,31955,Right Midfield,Incomplete,0,62.3,76.1
38840cfa-1c35-463e-9828-31c3da0b27da,3857297,2,68,799,54144,Center Attacking Midfield,Complete,1,67.7,49.0
4d0065c0-cc8c-4bdc-99a6-e160904711b6,3857297,2,69,799,57620,Right Back,Complete,1,40.3,74.8
1262e4b9-5a78-4fc0-b60c-339274c63191,3857297,2,77,799,51710,Left Back,Complete,1,114.4,14.3
63d11c61-8623-45ee-9d0e-a01d1c6f06f8,3857297,2,81,799,51469,Center Forward,Complete,1,47.6,7.1
ec595a3f-3120-40ae-bd50-c6499ba4805a,3857297,2,81,789,5668,Right Center Forward,Complete,1,103.2,48.8
0a92efd1-bfd6-41ea-955b-e7176dc0f733,3857297,2,87,789,5668,Right Center Forward,Incomplete,0,85.1,78.5
79775cd4-6649-4e21-b10e-c1b5b1d30e32,3857297,2,87,799,51705,Right Wing,Incomplete,0,92.1,54.1
5512f10b-8d55-4c0c-9698-2c9a1f4b04fa,3857297,2,89,789,5668,Right Center Forward,Complete,1,98.1,57.8
470afdc5-d231-4a3f-a20f-2e1c6fabbdb6,3857297,2,93,799,54144,Center Attacking Midfield,Incomplete,0,81.0,31.3
ae574a40-f638-4db5-8385-a44892b71815,3857297,2,95,799,5713,Right Defensive Midfield,Complete,1,95.0,22.4
62725167-1ef9-48ae-aebb-b4568670fdeb,3857294,1,4,3566,124488,Right Center Midfield,Incomplete,0,29.5,70.8
7187757f-d0bc-4163-8359-1f37404bf7eb,3857294,1,6,3566,124488,Right Center Midfield,Complete,1,25.4,70.5
f47b32af-34fd-4624-aede-feb713ada1ce,3857294,1,7,3566,124494,Left Center Back,Incomplete,0,47.1,7.0
2f649ac7-f732-468a-9d4e-2355ed3cef1a,3857294,1,7,3566,124495,Right Center Forward,Incomplete,0,45.5,10.4
30925361-7a51-4c22-b1d2-fbb10d744310,3857294,1,10,941,21809,Right Center Back,Complete,1,79.4,50.2
057fa789-21c1-4379-8b89-e4471ec63e89,3857294,1,11,941,8118,Left Defensive Midfield,Incomplete,0,81.8,22.6
778eaa0d-6778-4676-a765-425555fdec7f,3857294,1,27,3566,124495,Right Center Forward,Complete,1,99.6,71.4
802f23b6-ce8d-4fff-849e-1a75836043e3,3857294,1,28,3566,124899,Right Wing Back,Complete,1,84.6,55.3
6757e274-f95e-47e8-8e8f-7f4c36c5a355,3857294,1,31,3566,124488,Left Center Midfield,Complete,1,32.7,47.0
e3020e95-d54c-4a3b-a030-2ed27b1bd81e,3857294,1,39,941,2988,Left Center Forward,Incomplete,0,90.9,42.1
a3447375-bff0-4aa1-9e84-e4481f185e3b,3857294,2,48,941,8118,Left Defensive Midfield,Complete,1,91.5,29.3
9d21c870-40bc-474f-9f50-bb01f76cca71,3857294,2,54,3566,124514,Right Center Midfield,Complete,1,46.5,64.9
68aeeb20-8d40-4cb4-beef-54d4be616401,3857294,2,56,3566,124488,Left Center Midfield,Incomplete,0,94.6,21.3
1d7f47ab-82aa-4637-a43e-1fd0b36a74e2,3857294,2,57,3566,124488,Left Center Midfield,Incomplete,0,87.7,6.6
ca45e221-698b-44c7-bb78-7258a73eb7eb,3857294,2,69,3566,124494,Left Center Back,Complete,1,11.7,8.9
1643722f-c411-4292-afd8-c6d8082087f3,3857294,2,74,3566,149463,Left Center Midfield,Complete,1,76.4,4.7
181bfb88-a4b1-46b6-9c50-d087a0737f48,3857294,2,83,3566,124900,Left Wing Back,Incomplete,0,49.9,0.8
4b72a15c-722f-45eb-8b1a-6511892a143f,3857294,2,95,941,7745,Center Attacking Midfield,Complete,1,78.3,58.0
55a0b8e0-06d4-429c-b91e-75bda02c9111,3857294,2,95,3566,124492,Center Defensive Midfield,Incomplete,0,21.4,49.5
d992d449-a915-4f25-bfea-b0aff8fca903,3857294,2,95,3566,124492,Center Defensive Midfield,Complete,1,36.0,43.4
564105dd-85ce-4b09-8dae-0de1e1c895a5,3857266,1,1,776,16190,Right Wing Back,Incomplete,0,100.7,75.6
d3348e90-eade-45e4-90a7-dddd1048e03c,3857266,1,3,776,3570,Right Defensive Midfield,Complete,1,37.4,44.4
b37911e3-e210-4246-a604-5c92e4d131c6,3857266,1,5,771,5477,Right Wing,Complete,1,21.0,72.6
4e01dccd-67cd-40dc-b471-5614f08622a8,3857266,1,5,771,5477,Right Wing,Complete,1,42.4,67.8
9c4cb1e4-ada1-4490-a41c-eb660dc8f07f,3857266,1,7,771,6704,Left Back,Complete,1,73.5,4.9
9f84488f-f74d-4cfd-b358-651e14e3874c,3857266,1,7,771,3009,Left Wing,Incomplete,0,90.2,4.8
29c40663-0594-456e-a86b-892536f1a908,3857266,1,14,771,5477,Right Wing,Incomplete,0,106.1,71.1
17927da7-7395-4222-94a9-b58778a81435,3857266,1,17,771,6704,Left Back,Incomplete,0,84.2,25.9
1cc3f06a-129c-4591-8e5f-ede1e192dc68,3857266,1,21,776,27569,Right Wing,Incomplete,0,57.7,76.4
e1fcf1b4-87c3-4561-966f-108d7d9cf622,3857266,1,28,776,27569,Right Wing,Incomplete,0,99.0,69.3
6e3528a5-3d41-4b91-be12-e7373d03439e,3857266,1,29,776,27569,Right Wing,Complete,1,103.1,69.9
2f63b3d5-b723-4dcd-a581-0ee0f4b1e35c,3857266,1,31,776,27569,Right Wing,Incomplete,0,108.1,75.7
69c2eb7d-5e77-4914-afb7-59c3d92b3747,3857266,1,37,776,16190,Right Wing Back,Complete,1,107.1,68.1
f153a2d2-db87-44b2-8bac-9ef5726d1808,3857266,1,47,771,5477,Right Wing,Incomplete,0,75.7,62.0
246a8cfc-08df-4a5b-ba8a-783f04840077,3857266,2,47,771,5477,Right Wing,Complete,1,93.9,70.5
6a6e3e5f-4754-4604-b2d2-2059585a2a9e,3857266,2,49,776,4447,Center Forward,Incomplete,0,114.3,55.1
d4be15b9-1ffd-4ffc-ab2b-617bd77f91a2,3857266,2,51,771,5477,Right Wing,Incomplete,0,74.4,75.5
ee49a2c5-bd0e-4d58-a60e-486bf4c78fdd,3857266,2,52,776,16554,Left Wing Back,Incomplete,0,92.3,6.3
5a76c65e-f700-4374-acd9-8543511f7a24,3857266,2,55,771,5487,Center Attacking Midfield,Complete,1,35.4,11.6
ee398ac9-b0aa-4aed-889f-edbf92554ac8,3857266,2,55,771,3009,Left Wing,Complete,1,61.1,17.2
3504555f-ff7a-4114-9dc8-dc3acb74cb99,3857266,2,58,771,5477,Right Wing,Complete,1,94.2,64.2
8fa9fecd-59dd-4369-bc34-3c6cbd04e271,3857266,2,58,771,3009,Left Wing,Incomplete,0,104.4,47.7
5266be82-1411-4842-b6c2-58859df4470e,3857266,2,59,771,4445,Right Back,Complete,1,14.5,58.3
27517f07-b99c-492d-bc36-a4ff1e3522e0,3857266,2,63,771,3009,Left Wing,Complete,1,57.2,20.7
